P1,P2,P3,P4,P5,Team,Mins,PTS,oPTS,POSS,oPOSS,ePOSS,ORTG,DRTG,NETRTG,FG.,oFG.,TPP,oTPP,FTP,oFTP,eFG.,oeFG.,TS.,oTS.,RIM.,oRIM.,MID.,oMID.,TPrate,oTPrate,RIMrate,oRIMrate,MIDrate,oMIDrate,FTrate,oFTrate,ASTrate,oASTrate,TOrate,oTOrate,BLKrate,oBLKrate,ORB.,DRB.,PACE,ShotsPerPoss,oShotsPerPoss,FGA,oFGA,FGM,oFGM,TPA,oTPA,TPM,oTPM,FTA,oFTA,FTM,oFTM,RIMA,oRIMA,RIMM,oRIMM,ORB,oORB,DRB,oDRB,BLK,oBLK,TO,oTO,AST,oAST
ANTHONY.HARRIS,BRANDON.ROBINSON,GARRISON.BROOKS,JEREMIAH.FRANCIS,LEAKY.BLACK,North Carolina,2.167,13,8,9,6,7.5,173.333,106.667,66.667,1,0.5,0,0,0.692,1,1,0.5,0.795,0.576,1,1,1,0.667,0,0.333,0.5,0.167,0.5,0.5,6.5,0.333,1,0,0,0,0,0,0,0.75,8.667,1,1.167,2,6,2,3,0,2,0,0,13,2,9,2,1,1,1,1,0,1,3,3,0,0,0,0,2,0
ANTHONY.HARRIS,BRANDON.ROBINSON,GARRISON.BROOKS,JUSTIN.PIERCE,KJ.SMITH,North Carolina,2.683,2,1,4,5,4.5,44.444,22.222,22.222,0.167,0,0,0,0,1,0.167,0,0.167,0.202,0.25,0,0,0,0,0.5,0.667,0.5,0.333,0,0,0.5,0,0,0,0.5,0.5,0,0.4,1,17.889,1.5,0.6,6,2,1,0,0,1,0,0,0,1,0,1,4,1,1,0,2,0,1,3,1,0,0,2,0,0
ANTHONY.HARRIS,BRANDON.ROBINSON,GARRISON.BROOKS,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,1.6,2,4,2,4,3,66.667,133.333,-66.667,0,0.333,0,0,1,1,0,0.333,1.053,0.506,0,1,0,0,0,0.667,0,0.333,0,0,0,0.667,0,1,0.5,0,0,0,0,1,16,0.5,1,0,3,0,1,0,2,0,0,2,2,2,2,0,1,0,1,0,0,1,0,0,0,1,0,0,1
ANTHONY.HARRIS,BRANDON.ROBINSON,GARRISON.BROOKS,LEAKY.BLACK,ROBBIE.OHAN,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTHONY.HARRIS,BRANDON.ROBINSON,JEREMIAH.FRANCIS,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,1.067,3,1,2,3,2.5,120,40,80,0.5,0,0.5,0,0,1,0.75,0,0.75,1.053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.8,1,0.333,2,0,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0
ANTHONY.HARRIS,BRANDON.ROBINSON,JUSTIN.PIERCE,KJ.SMITH,LEAKY.BLACK,North Carolina,0.8,0,1,3,2,2.5,0,40,-40,0,0,0,0,0,0.5,0,0,0,0.526,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0.333,0,0,0,0,9.6,1,0.5,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0
ANTHONY.HARRIS,CALEB.ELLIS,KJ.SMITH,RYAN.MCADOO,WALKER.MILLER,North Carolina,1.133,3,0,2,3,2.5,120,0,120,0.5,0,0,0,0.5,0,0.5,0,0.508,0,1,0,0,0,0.5,0,0.5,1,0,0,1,0,0,0,0,1,0,0,0.5,0,13.6,1.5,0.333,2,1,1,0,1,0,0,0,2,0,1,0,1,1,1,0,1,0,0,1,0,0,0,2,0,0
ANTHONY.HARRIS,CHRISTIAN.KEELING,GARRISON.BROOKS,JEREMIAH.FRANCIS,JUSTIN.PIERCE,North Carolina,2.633,8,5,4,3,3.5,228.571,142.857,85.714,0.75,1,1,1,0.5,0,0.875,1.25,0.808,0.847,0,0,1,1,0.25,0.5,0.25,0,0.5,0.5,0.5,1,0.667,1,0,0,0,0,1,1,22.571,1.25,1,4,2,3,2,1,1,1,1,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,2
ANTHONY.HARRIS,CHRISTIAN.KEELING,GARRISON.BROOKS,JEREMIAH.FRANCIS,WALKER.MILLER,North Carolina,1.75,4,4,2,3,2.5,160,160,0,1,0.667,0,0,0,0,1,0.667,1,0.667,0,0.667,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,21,1,1,2,3,2,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0
ANTHONY.HARRIS,COLE.ANTHONY,GARRISON.BROOKS,JEREMIAH.FRANCIS,JUSTIN.PIERCE,North Carolina,1.45,1,0,3,3,3,33.333,0,33.333,0,0,0,0,0.333,0,0,0,0.351,0,0,0,0,0,0,0.333,0,0,0,0.667,0,0.333,0,0,0.333,0.333,0,0,0,0.333,14.5,0.667,1.333,0,3,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0
ANTHONY.HARRIS,GARRISON.BROOKS,JEREMIAH.FRANCIS,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,4.083,6,3,8,8,8,75,37.5,37.5,0.333,0.2,0,0,1,1,0.333,0.2,0.432,0.274,0.667,0.333,0,0,0.167,0.4,0.5,0.6,0.333,0,0.333,0.2,0.5,1,0.125,0.375,0,0,0,0.8,15.312,0.875,0.75,6,5,2,1,1,2,0,0,2,1,2,1,3,3,2,1,0,1,4,4,0,0,1,3,1,1
ANTHONY.HARRIS,GARRISON.BROOKS,JEREMIAH.FRANCIS,LEAKY.BLACK,WALKER.MILLER,North Carolina,0.567,3,2,2,2,2,150,100,50,1,0,0,0,1,1,1,0,1.017,1.053,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5,0,0,0,0,8.5,1,0.5,1,0,1,0,0,0,0,0,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0
ANTHONY.HARRIS,JEREMIAH.FRANCIS,JUSTIN.PIERCE,LEAKY.BLACK,WALKER.MILLER,North Carolina,0.9,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ANTHONY.HARRIS,JEREMIAH.FRANCIS,JUSTIN.PIERCE,SHEA.RUSH,WALKER.MILLER,North Carolina,0.983,6,0,2,1,1.5,400,0,400,1,0,1,0,0,0,1.5,0,1.5,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.667,1,1,2,1,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
ARMANDO.BACOT,BRANDON.HUFFMAN,BRANDON.ROBINSON,COLE.ANTHONY,JUSTIN.PIERCE,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,BRANDON.HUFFMAN,BRANDON.ROBINSON,JEREMIAH.FRANCIS,LEAKY.BLACK,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,BRANDON.HUFFMAN,COLE.ANTHONY,GARRISON.BROOKS,LEAKY.BLACK,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,BRANDON.ROBINSON,CALEB.ELLIS,CHRISTIAN.KEELING,SHEA.RUSH,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,BRANDON.ROBINSON,CHRISTIAN.KEELING,COLE.ANTHONY,GARRISON.BROOKS,North Carolina,19.067,31,31,34,35,34.5,89.855,89.855,0,0.367,0.333,0.25,0.333,0.538,0.7,0.4,0.4,0.428,0.446,0.364,0.5,0.455,0.125,0.267,0.4,0.367,0.333,0.367,0.267,0.433,0.333,0.545,0.6,0.147,0.235,0.1,0.1,0.364,0.652,16.58,1.088,1,30,30,11,10,8,12,2,4,13,10,7,7,11,10,4,5,8,8,15,14,3,3,5,8,6,6
ARMANDO.BACOT,BRANDON.ROBINSON,CHRISTIAN.KEELING,COLE.ANTHONY,JUSTIN.PIERCE,North Carolina,3.533,8,7,6,6,6,133.333,116.667,16.667,0.444,0.5,0,0.5,0,0,0.444,0.583,0.444,0.583,0.667,1,0.4,0.333,0.111,0.333,0.333,0.167,0.556,0.5,0,0,0.25,0.667,0,0,0.167,0,0.6,1,17.667,1.5,1,9,6,4,3,1,2,0,1,0,0,0,0,3,1,2,1,3,0,3,2,1,0,0,0,1,2
ARMANDO.BACOT,BRANDON.ROBINSON,CHRISTIAN.KEELING,COLE.ANTHONY,LEAKY.BLACK,North Carolina,19.3,21,30,32,31,31.5,66.667,95.238,-28.571,0.409,0.448,0.25,0.364,1,0,0.455,0.517,0.467,0.493,1,0.636,0.125,0.286,0.364,0.379,0.273,0.379,0.364,0.241,0.045,0.103,0.444,0.385,0.312,0.281,0.069,0,0.077,0.471,18.381,0.719,1,22,29,9,13,8,11,2,4,1,3,1,0,6,11,6,7,1,9,8,12,2,0,10,9,4,5
ARMANDO.BACOT,BRANDON.ROBINSON,CHRISTIAN.KEELING,COLE.ANTHONY,SHEA.RUSH,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,BRANDON.ROBINSON,CHRISTIAN.KEELING,GARRISON.BROOKS,JEREMIAH.FRANCIS,North Carolina,6.85,22,11,14,13,13.5,162.963,81.481,81.481,0.727,0.714,0.667,0.5,1,0,0.909,0.786,0.921,0.692,1,1,0.667,0.5,0.545,0.286,0.182,0.429,0.273,0.286,0.182,0.286,0.625,0.6,0.143,0.357,0,0,0,1,15.222,0.857,0.615,11,7,8,5,6,2,4,1,2,2,2,0,2,3,2,3,0,0,3,2,0,0,2,5,5,3
ARMANDO.BACOT,BRANDON.ROBINSON,CHRISTIAN.KEELING,GARRISON.BROOKS,KJ.SMITH,North Carolina,23.017,40,34,38,38,38,105.263,89.474,15.789,0.444,0.343,0.3,0.316,0.625,1,0.486,0.429,0.503,0.461,0.625,0.5,0.3,0.167,0.278,0.543,0.444,0.286,0.278,0.171,0.222,0.114,0.75,0.75,0.237,0.079,0,0.056,0.5,0.909,18.171,1.053,0.974,36,35,16,12,10,19,3,6,8,4,5,4,16,10,10,5,11,2,20,11,0,2,9,3,12,9
ARMANDO.BACOT,BRANDON.ROBINSON,CHRISTIAN.KEELING,GARRISON.BROOKS,LEAKY.BLACK,North Carolina,24.45,42,55,45,47,46,91.304,119.565,-28.261,0.405,0.429,0.3,0.333,0.529,0.8,0.446,0.512,0.466,0.56,0.643,0.538,0.231,0.5,0.27,0.5,0.378,0.31,0.351,0.19,0.459,0.357,0.533,0.389,0.244,0.089,0,0.054,0.462,0.731,15.946,1.022,1.064,37,42,15,18,10,21,3,7,17,15,9,12,14,13,9,7,12,7,19,14,0,2,11,4,8,7
ARMANDO.BACOT,BRANDON.ROBINSON,CHRISTIAN.KEELING,JEREMIAH.FRANCIS,JUSTIN.PIERCE,North Carolina,3.05,3,9,7,7,7,42.857,128.571,-85.714,0.25,0.6,1,0.5,0,1,0.375,0.7,0.375,0.756,0,0.667,0,0,0.25,0.4,0.25,0.6,0.5,0,0,0.4,1,0.667,0.571,0.143,0,0,0.333,1,13.071,0.571,0.857,4,5,1,3,1,2,1,1,0,2,0,2,1,3,0,2,1,0,2,2,0,0,4,1,1,2
ARMANDO.BACOT,BRANDON.ROBINSON,CHRISTIAN.KEELING,JEREMIAH.FRANCIS,LEAKY.BLACK,North Carolina,1.433,1,4,3,2,2.5,40,160,-120,0,1,0,0,0.5,0,0,1,0.526,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,0.667,0,0,0,0,0,17.2,0.333,1,0,2,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1
ARMANDO.BACOT,BRANDON.ROBINSON,CHRISTIAN.KEELING,JUSTIN.PIERCE,KJ.SMITH,North Carolina,0.2,0,1,0,1,0.5,0,200,-200,0,0,0,0,0,1,0,0,0,1.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,BRANDON.ROBINSON,CHRISTIAN.KEELING,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,6.6,10,10,9,11,10,100,100,0,0.333,0.25,0,0,0,0.857,0.333,0.25,0.333,0.442,0.571,0.5,0.167,0.333,0.133,0.375,0.467,0.25,0.4,0.375,0,0.875,0.2,0,0,0.111,0.125,0.2,0.6,0.667,19.8,1.667,1.091,15,8,5,2,2,3,0,0,0,7,0,6,7,2,4,1,6,2,4,4,1,3,0,1,1,0
ARMANDO.BACOT,BRANDON.ROBINSON,COLE.ANTHONY,GARRISON.BROOKS,JEREMIAH.FRANCIS,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,BRANDON.ROBINSON,COLE.ANTHONY,GARRISON.BROOKS,JUSTIN.PIERCE,North Carolina,1.9,2,4,3,3,3,66.667,133.333,-66.667,0.5,0.667,0,0,0,0,0.5,0.667,0.5,0.667,0,1,1,1,0.5,0.333,0,0.333,0.5,0.333,0,0,0,0,0.333,0,0,0,0,1,19,0.667,1,2,3,1,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
ARMANDO.BACOT,BRANDON.ROBINSON,COLE.ANTHONY,GARRISON.BROOKS,LEAKY.BLACK,North Carolina,121.567,207,212,211,215,213,97.183,99.531,-2.347,0.428,0.396,0.239,0.359,0.842,0.632,0.46,0.471,0.517,0.495,0.574,0.492,0.424,0.333,0.266,0.417,0.353,0.326,0.382,0.257,0.329,0.305,0.432,0.554,0.223,0.161,0.08,0.075,0.356,0.719,17.122,0.953,1,173,187,74,74,46,78,11,28,57,57,48,36,61,61,35,30,37,34,87,67,15,13,47,34,32,41
ARMANDO.BACOT,BRANDON.ROBINSON,COLE.ANTHONY,JEREMIAH.FRANCIS,LEAKY.BLACK,North Carolina,0.567,3,3,2,1,1.5,200,200,0,0,1,0,1,1,0,0,1.5,1.053,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.333,1,1,0,1,0,1,0,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,BRANDON.ROBINSON,COLE.ANTHONY,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,1.267,4,5,3,2,2.5,160,200,-40,0.333,1,0.5,1,1,0,0.5,1.25,0.576,1.25,0,1,0,0,0.667,0.5,0,0.5,0.333,0,0.333,0,1,0.5,0,0,0,0,0.5,0,15.2,1.333,1,3,2,1,2,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1
ARMANDO.BACOT,BRANDON.ROBINSON,COLE.ANTHONY,LEAKY.BLACK,WALKER.MILLER,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,BRANDON.ROBINSON,GARRISON.BROOKS,JEREMIAH.FRANCIS,KJ.SMITH,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,BRANDON.ROBINSON,GARRISON.BROOKS,JEREMIAH.FRANCIS,LEAKY.BLACK,North Carolina,28.567,37,39,50,46,48,77.083,81.25,-4.167,0.311,0.359,0.214,0.235,0.75,0.778,0.344,0.41,0.379,0.451,0.583,0.625,0.211,0,0.311,0.436,0.267,0.41,0.422,0.154,0.178,0.231,0.571,0.571,0.24,0.18,0.051,0.067,0.355,0.72,17.854,0.98,0.957,45,39,14,14,14,17,3,4,8,9,6,7,12,16,7,10,11,7,18,20,2,3,12,9,8,8
ARMANDO.BACOT,BRANDON.ROBINSON,GARRISON.BROOKS,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,3.667,6,9,5,6,5.5,109.091,163.636,-54.545,1,0.6,1,0.5,0.25,0.5,1.25,0.8,0.769,0.756,1,1,0,0,0.5,0.8,0.5,0.2,0,0,2,0.4,0.5,0.333,0.4,0.2,0,0,0.5,0.5,20,0.8,1,2,5,2,3,1,4,1,2,4,2,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1,1
ARMANDO.BACOT,BRANDON.ROBINSON,GARRISON.BROOKS,KJ.SMITH,LEAKY.BLACK,North Carolina,9,14,20,19,16,17.5,80,114.286,-34.286,0.333,0.667,0,0.5,0.8,1,0.333,0.708,0.403,0.745,0.5,0.833,0.2,0.5,0.133,0.167,0.533,0.5,0.333,0.333,0.333,0.25,0.2,0.375,0.158,0.158,0,0.133,0.2,0.75,15.429,0.947,0.875,15,12,5,8,2,2,0,1,5,3,4,3,8,6,4,5,2,1,3,8,0,2,3,3,1,3
ARMANDO.BACOT,BRANDON.ROBINSON,JEREMIAH.FRANCIS,JUSTIN.PIERCE,KJ.SMITH,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,BRANDON.ROBINSON,JEREMIAH.FRANCIS,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,1.483,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,44.5,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
ARMANDO.BACOT,BRANDON.ROBINSON,JUSTIN.PIERCE,KJ.SMITH,LEAKY.BLACK,North Carolina,1.567,4,2,2,3,2.5,160,80,80,1,0.5,1,0,0.5,0,1.5,0.5,1.026,0.404,0,0,0,1,1,0,0,0.5,0,0.5,2,0.5,0,0,0,0,0.5,0,0,1,18.8,1,1,1,2,1,1,1,0,1,0,2,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
ARMANDO.BACOT,CALEB.ELLIS,CHRISTIAN.KEELING,KJ.SMITH,SHEA.RUSH,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,CHRISTIAN.KEELING,COLE.ANTHONY,GARRISON.BROOKS,JEREMIAH.FRANCIS,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,CHRISTIAN.KEELING,COLE.ANTHONY,GARRISON.BROOKS,JUSTIN.PIERCE,North Carolina,4.283,7,4,10,9,9.5,73.684,42.105,31.579,0.222,0.167,0,0.5,1,1,0.222,0.25,0.336,0.309,0.4,0,0,0,0.222,0.333,0.556,0.333,0.222,0.333,0.333,0.167,0.5,0,0.2,0.2,0.333,0,0.5,1,13.526,1.1,0.778,9,6,2,1,2,2,0,1,3,1,3,1,5,2,2,0,3,0,5,3,2,0,2,2,1,0
ARMANDO.BACOT,CHRISTIAN.KEELING,COLE.ANTHONY,GARRISON.BROOKS,LEAKY.BLACK,North Carolina,91.417,170,126,161,152,156.5,108.626,80.511,28.115,0.471,0.346,0.333,0.34,0.617,0.857,0.511,0.415,0.53,0.45,0.674,0.476,0.39,0.2,0.239,0.408,0.333,0.323,0.428,0.269,0.341,0.162,0.631,0.711,0.211,0.168,0.069,0.065,0.436,0.826,17.524,1,0.921,138,130,65,45,33,53,11,18,47,21,29,18,46,42,31,20,34,15,71,44,9,9,34,27,41,32
ARMANDO.BACOT,CHRISTIAN.KEELING,COLE.ANTHONY,JEREMIAH.FRANCIS,LEAKY.BLACK,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,CHRISTIAN.KEELING,COLE.ANTHONY,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,12.867,15,33,24,27,25.5,58.824,129.412,-70.588,0.235,0.706,0,0.5,0.583,0.875,0.235,0.765,0.33,0.793,0.4,0.857,0.25,0.667,0.235,0.235,0.294,0.412,0.471,0.353,0.706,0.471,0.5,0.5,0.208,0.333,0,0,0.286,0.667,15.137,0.958,0.778,17,17,4,12,4,4,0,2,12,8,7,7,5,7,2,6,4,2,4,10,0,0,5,8,2,6
ARMANDO.BACOT,CHRISTIAN.KEELING,COLE.ANTHONY,JUSTIN.PIERCE,WALKER.MILLER,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,CHRISTIAN.KEELING,COLE.ANTHONY,LEAKY.BLACK,WALKER.MILLER,North Carolina,2.95,2,10,4,5,4.5,44.444,222.222,-177.778,0.25,1,0,1,0,0,0.25,1.25,0.25,1.25,0,1,0.333,0,0,0.5,0.25,0.5,0.75,0,0,0,1,0.5,0.5,0.25,0,0,0.667,0,19.667,1,0.8,4,4,1,4,0,2,0,2,0,0,0,0,1,2,0,2,2,0,0,1,0,0,2,1,1,2
ARMANDO.BACOT,CHRISTIAN.KEELING,GARRISON.BROOKS,JEREMIAH.FRANCIS,LEAKY.BLACK,North Carolina,2.417,6,8,6,6,6,100,133.333,-33.333,0.5,0.667,0,0.5,1,1,0.5,0.833,0.606,0.904,1,1,0.333,0,0,0.667,0.25,0.333,0.75,0,0.5,1,1,1,0.167,0.167,0,0,0,1,12.083,0.833,0.833,4,3,2,2,0,2,0,1,2,3,2,3,1,1,1,1,0,0,1,2,0,0,1,1,2,2
ARMANDO.BACOT,CHRISTIAN.KEELING,GARRISON.BROOKS,JEREMIAH.FRANCIS,WALKER.MILLER,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,CHRISTIAN.KEELING,GARRISON.BROOKS,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,4.683,5,13,8,8,8,62.5,162.5,-100,0.5,0.8,0,1,0.5,1,0.5,1.1,0.505,1.092,0.5,1,0.5,0,0,0.6,0.5,0.2,0.5,0.2,0.5,0.4,0.5,0.75,0.5,0.25,0,0,0.333,1,17.562,0.625,0.75,4,5,2,4,0,3,0,3,2,2,1,2,2,1,1,1,1,0,1,2,0,0,4,2,1,3
ARMANDO.BACOT,CHRISTIAN.KEELING,GARRISON.BROOKS,KJ.SMITH,LEAKY.BLACK,North Carolina,5.117,10,5,12,11,11.5,86.957,43.478,43.478,0.333,0.286,0,0,1,1,0.333,0.286,0.386,0.334,0.5,0.25,0,0.333,0.25,0,0.667,0.571,0.083,0.429,0.167,0.143,0,0,0.25,0.333,0,0,0.5,0.8,13.348,1.083,0.727,12,7,4,2,3,0,0,0,2,1,2,1,8,4,4,1,4,1,4,4,0,0,3,4,0,0
ARMANDO.BACOT,CHRISTIAN.KEELING,JEREMIAH.FRANCIS,JUSTIN.PIERCE,LEAKY.BLACK,North Carolina,0.967,0,3,1,2,1.5,0,200,-200,0,0.5,0,1,0,0,0,0.75,0,0.75,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,1,1,0,0,0,0,1,19.333,0,1,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
ARMANDO.BACOT,CHRISTIAN.KEELING,JEREMIAH.FRANCIS,LEAKY.BLACK,WALKER.MILLER,North Carolina,0.65,0,1,1,2,1.5,0,66.667,-66.667,0,0,0,0,0,1,0,0,0,1.053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1,0.5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ARMANDO.BACOT,COLE.ANTHONY,GARRISON.BROOKS,JEREMIAH.FRANCIS,JUSTIN.PIERCE,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMANDO.BACOT,COLE.ANTHONY,GARRISON.BROOKS,JEREMIAH.FRANCIS,LEAKY.BLACK,North Carolina,5.117,5,8,9,9,9,55.556,88.889,-33.333,0.4,0.333,0,0.25,1,0.333,0.4,0.389,0.457,0.384,1,0.4,1,0,0.6,0.444,0.2,0.556,0.2,0,0.2,0.333,0,0.667,0.333,0.111,0.111,0,0,0.625,17.056,0.667,1.222,5,9,2,3,3,4,0,1,1,3,1,1,1,5,1,2,0,3,5,3,1,0,3,1,0,2
