"P1","P2","P3","P4","P5","Team","Mins","PTS","oPTS","POSS","oPOSS","ePOSS","ORTG","DRTG","NETRTG","FG.","oFG.","TPP","oTPP","FTP","oFTP","eFG.","oeFG.","TS.","oTS.","RIM.","oRIM.","MID.","oMID.","TPrate","oTPrate","RIMrate","oRIMrate","MIDrate","oMIDrate","FTrate","oFTrate","ASTrate","oASTrate","TOrate","oTOrate","BLKrate","oBLKrate","ORB.","DRB.","PACE","ShotsPerPoss","oShotsPerPoss","FGA","oFGA","FGM","oFGM","TPA","oTPA","TPM","oTPM","FTA","oFTA","FTM","oFTM","RIMA","oRIMA","RIMM","oRIMM","ORB","oORB","DRB","oDRB","BLK","oBLK","TO","oTO","AST","oAST"
"CREIGHTON.LEBO","DAYRON.SHARPE","RYAN.MCADOO","WALKER.KESSLER","WALKER.MILLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CREIGHTON.LEBO","DUWE.FARRIS","KERWIN.WALTON","RYAN.MCADOO","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CREIGHTON.LEBO","DUWE.FARRIS","KJ.SMITH","RYAN.MCADOO","WALKER.MILLER","North Carolina",4.233,6,8,9,9,9,66.667,88.889,-22.222,0.25,0.333,0,0.333,1,0.6,0.25,0.417,0.335,0.478,0.5,0.5,0,0,0.25,0.5,0.5,0.333,0.25,0.167,0.25,0.833,0,0.5,0,0.111,0,0.125,0,0.833,14.111,1,1,8,6,2,2,2,3,0,1,2,5,2,3,4,2,2,1,0,1,5,4,0,1,0,1,0,1
"CREIGHTON.LEBO","KJ.SMITH","PUFF.JOHNSON","RYAN.MCADOO","WALKER.KESSLER","North Carolina",0.217,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CREIGHTON.LEBO","KJ.SMITH","RYAN.MCADOO","STERLING.MANLEY","WALKER.MILLER","North Carolina",2.417,0,8,3,4,3.5,0,228.571,-228.571,0,0.75,0,1,0,0,0,1,0,1,0,0.5,0,0,0.667,0.5,0,0.5,0.333,0,0,0,0,0.667,0.333,0.333,0.25,0,0.333,0,20.714,1,1,3,4,0,3,2,2,0,2,0,0,0,0,0,2,0,1,1,1,0,2,1,0,1,1,0,2
"CREIGHTON.LEBO","KJ.SMITH","RYAN.MCADOO","WALKER.KESSLER","WALKER.MILLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DAYRON.SHARPE","DUWE.FARRIS","KERWIN.WALTON","RYAN.MCADOO","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DAYRON.SHARPE","GARRISON.BROOKS","KERWIN.WALTON","KJ.SMITH","PUFF.JOHNSON","North Carolina",1.6,2,2,3,2,2.5,80,80,0,0.333,0.5,0,0,0,0,0.333,0.5,0.333,0.5,0.333,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0.333,0,0.5,0,0.5,1,19.2,1,1,3,2,1,1,0,0,0,0,0,0,0,0,3,2,1,1,1,0,1,1,1,0,1,0,0,0
"DAYRON.SHARPE","GARRISON.BROOKS","KERWIN.WALTON","LEAKY.BLACK","RJ.DAVIS","North Carolina",30.483,56,58,57,54,55.5,100.901,104.505,-3.604,0.434,0.476,0.438,0.375,0.6,0.667,0.5,0.548,0.506,0.574,0.412,0.529,0.45,0.556,0.302,0.381,0.321,0.405,0.377,0.214,0.094,0.429,0.609,0.5,0.228,0.14,0.048,0.075,0.375,0.792,16.477,0.982,0.944,53,42,23,20,16,16,7,6,5,18,3,12,17,17,7,9,12,5,19,20,2,4,13,8,14,10
"DAYRON.SHARPE","GARRISON.BROOKS","KERWIN.WALTON","LEAKY.BLACK","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DAYRON.SHARPE","GARRISON.BROOKS","KERWIN.WALTON","PUFF.JOHNSON","RJ.DAVIS","North Carolina",2.783,7,10,4,4,4,175,250,-75,0.6,1,0,1,1,0,0.6,1.25,0.639,1.25,0.75,1,0,1,0.2,0.5,0.8,0.25,0,0.25,0.2,0,0.333,0.5,0,0,0,0,1,1,20.875,1.5,1,5,4,3,4,1,2,0,2,1,0,1,0,4,1,3,1,2,0,1,0,0,0,0,0,1,2
"DAYRON.SHARPE","GARRISON.BROOKS","KERWIN.WALTON","RJ.DAVIS","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DAYRON.SHARPE","GARRISON.BROOKS","PUFF.JOHNSON","RJ.DAVIS","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DAYRON.SHARPE","KERWIN.WALTON","LEAKY.BLACK","RJ.DAVIS","WALKER.KESSLER","North Carolina",13.517,19,33,25,25,25,76,132,-56,0.467,0.647,0.4,0.429,0.5,1,0.533,0.735,0.532,0.793,0.714,0.857,0,0.667,0.333,0.412,0.467,0.412,0.2,0.176,0.4,0.471,0.571,0.455,0.48,0.28,0.059,0,0.455,0.625,16.22,0.72,0.84,15,17,7,11,5,7,2,3,6,8,3,8,7,7,5,6,5,3,5,6,1,0,12,7,4,5
"DAYRON.SHARPE","KERWIN.WALTON","PUFF.JOHNSON","RJ.DAVIS","WALKER.KESSLER","North Carolina",3,5,6,7,6,6.5,76.923,92.308,-15.385,0.333,0.25,0,0.5,1,0.75,0.333,0.375,0.386,0.508,0.667,0,0,0,0.333,0.5,0.5,0,0.167,0.5,0.167,1,1,1,0.286,0,0,0,0.5,1,13.846,1,1,6,4,2,1,2,2,0,1,1,4,1,3,3,0,2,0,2,0,3,2,0,0,2,0,2,1
"DAYRON.SHARPE","LEAKY.BLACK","PUFF.JOHNSON","RJ.DAVIS","WALKER.KESSLER","North Carolina",1.133,3,2,3,3,3,100,66.667,33.333,0,0.333,0,0,1,0,0,0.333,1.053,0.333,0,1,0,0,0,0.667,0,0.333,0,0,0,0,0,1,0.333,0,0,0,0,1,11.333,0.667,1,0,3,0,1,0,2,0,0,3,0,3,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1
"DAYRON.SHARPE","RJ.DAVIS","RYAN.MCADOO","WALKER.KESSLER","WALKER.MILLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DUWE.FARRIS","KERWIN.WALTON","KJ.SMITH","PUFF.JOHNSON","WALKER.MILLER","North Carolina",0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DUWE.FARRIS","KERWIN.WALTON","KJ.SMITH","RYAN.MCADOO","WALKER.MILLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DUWE.FARRIS","KJ.SMITH","RYAN.MCADOO","STERLING.MANLEY","WALKER.MILLER","North Carolina",0.083,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"DUWE.FARRIS","KJ.SMITH","RYAN.MCADOO","WALKER.KESSLER","WALKER.MILLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GARRISON.BROOKS","KERWIN.WALTON","KJ.SMITH","PUFF.JOHNSON","RJ.DAVIS","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GARRISON.BROOKS","KERWIN.WALTON","LEAKY.BLACK","RJ.DAVIS","WALKER.KESSLER","North Carolina",6.3,15,7,10,11,10.5,142.857,66.667,76.19,0.6,0.333,0.667,0,1,0.25,0.7,0.333,0.716,0.321,0.667,0.75,0,0,0.3,0.333,0.6,0.444,0.1,0.222,0.1,0.444,0.5,0,0,0.2,0,0.2,0.25,0.714,18,1.1,1,10,9,6,3,3,3,2,0,1,4,1,1,6,4,4,3,1,2,5,3,0,2,0,2,3,0
"GARRISON.BROOKS","KJ.SMITH","LEAKY.BLACK","PUFF.JOHNSON","RJ.DAVIS","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GARRISON.BROOKS","LEAKY.BLACK","PUFF.JOHNSON","RJ.DAVIS","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KERWIN.WALTON","KJ.SMITH","PUFF.JOHNSON","RJ.DAVIS","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KERWIN.WALTON","KJ.SMITH","PUFF.JOHNSON","RYAN.MCADOO","WALKER.KESSLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KERWIN.WALTON","KJ.SMITH","PUFF.JOHNSON","WALKER.KESSLER","WALKER.MILLER","North Carolina",0.233,2,0,1,1,1,200,0,200,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0
"KERWIN.WALTON","KJ.SMITH","RYAN.MCADOO","WALKER.KESSLER","WALKER.MILLER","North Carolina",1.467,1,0,2,1,1.5,66.667,0,66.667,0,0,0,0,0.5,0,0,0,0.256,0,0,0,0,0,0,0.75,1,0.25,0,0,2,0,0,0,0.5,0.5,0,0,0.5,0,29.333,1,4,1,4,0,0,0,3,0,0,2,0,1,0,1,1,0,0,1,4,0,1,0,0,1,1,0,0
"KERWIN.WALTON","PUFF.JOHNSON","RYAN.MCADOO","WALKER.KESSLER","WALKER.MILLER","North Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PUFF.JOHNSON","RJ.DAVIS","RYAN.MCADOO","WALKER.KESSLER","WALKER.MILLER","North Carolina",0.683,3,5,1,2,1.5,200,333.333,-133.333,1,1,1,1,0,1,1.5,1.5,1.5,1.282,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13.667,1,1,1,1,1,1,1,1,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
